-1.013072, -0.596922, -2.748504
-1.041865, -0.608776, -2.701785
-1.073723, -0.619573, -2.696932
-1.102902, -0.629882, -2.693903
-1.122411, -0.636339, -2.693830
-1.151993, -0.648048, -2.692328
-1.178407, -0.661302, -2.696646
-1.200255, -0.674570, -2.696323
-1.220038, -0.682691, -2.693940
-1.245079, -0.692637, -2.691011
-1.273241, -0.705430, -2.704104
-1.290570, -0.716273, -2.694604
-1.308861, -0.726148, -2.700359
-1.334586, -0.736269, -2.697892
-1.357304, -0.744569, -2.693821
-1.377693, -0.756258, -2.694794
-1.427349, -0.774060, -2.739774
-1.460660, -0.789224, -2.689898
-1.483568, -0.801297, -2.687677
-1.513302, -0.816064, -2.701130
-1.523138, -0.828300, -2.693275
-1.547899, -0.842475, -2.707893
-1.578076, -0.854781, -2.697938
-1.599740, -0.865805, -2.697102
-1.623341, -0.875722, -2.683069
-1.645427, -0.884374, -2.682653
-1.661426, -0.896073, -2.686061
-1.673863, -0.908382, -2.668172
-1.684236, -0.916497, -2.665036
-1.700552, -0.928030, -2.669875
-1.714897, -0.933367, -2.665395
-1.757232, -0.944301, -2.695566
-1.770754, -0.945794, -2.688902
-1.793105, -0.951373, -2.681288
-1.797075, -0.960013, -2.649393
-1.799538, -0.967774, -2.660941
-1.809886, -0.973890, -2.648529
-1.819931, -0.980977, -2.650261
-1.824033, -0.986037, -2.652635
-1.840455, -0.992322, -2.659337
-1.869224, -1.003442, -2.693127
-1.897825, -1.014489, -2.687553
-1.920713, -1.021633, -2.680832
-1.936636, -1.027855, -2.676747
-1.954777, -1.037689, -2.678540
-1.969272, -1.046603, -2.676845
-1.979446, -1.055284, -2.677583
-2.006720, -1.065487, -2.691606
-2.029214, -1.072050, -2.683547
-2.041965, -1.083092, -2.673351
-2.053062, -1.095072, -2.677127
-2.070769, -1.107295, -2.675396
-2.084431, -1.115637, -2.674098
-2.093899, -1.121550, -2.671966
-2.106148, -1.133024, -2.666184
-2.122646, -1.144542, -2.660046
-2.140613, -1.158641, -2.654171
-2.150198, -1.170100, -2.637661
-2.160878, -1.178573, -2.637201
-2.179062, -1.187929, -2.626317
-2.196178, -1.201447, -2.620355
-2.237768, -1.210948, -2.638475
-2.265220, -1.218019, -2.624899
-2.266981, -1.227178, -2.591814
-2.273168, -1.238538, -2.579654
-2.278718, -1.248354, -2.578299
-2.291172, -1.262300, -2.584874
-2.306749, -1.274988, -2.581770
-2.319730, -1.287215, -2.578959
-2.333194, -1.300286, -2.572172
-2.351310, -1.316007, -2.569427
-2.364060, -1.335151, -2.566270
-2.370385, -1.347083, -2.562746
-2.386159, -1.359398, -2.562161
-2.398528, -1.369997, -2.553944
-2.408000, -1.386582, -2.554760
-2.429181, -1.398567, -2.550289
-2.441757, -1.410281, -2.546034
-2.457595, -1.422822, -2.550883
-2.472751, -1.437705, -2.553288
-2.485063, -1.455239, -2.544607
-2.497402, -1.471376, -2.541359
-2.505910, -1.486431, -2.544457
-2.521558, -1.500217, -2.543112
-2.533887, -1.514014, -2.533963
-2.548721, -1.525369, -2.533366
-2.561678, -1.539488, -2.550032
-2.575514, -1.554897, -2.544086
-2.585266, -1.571352, -2.537299
-2.597514, -1.585578, -2.538054
-2.619463, -1.600993, -2.545596
-2.628197, -1.614176, -2.545718
-2.636437, -1.627362, -2.541632
-2.724145, -1.647333, -2.605144
-2.780192, -1.665973, -2.573983
-2.817380, -1.684938, -2.563978
-2.842031, -1.699835, -2.538480
-2.856400, -1.709532, -2.517466
-2.867558, -1.718263, -2.500628
-2.895499, -1.730443, -2.509411
-2.921599, -1.745043, -2.523917
-2.942330, -1.757553, -2.500165
-2.954871, -1.768030, -2.479134
-2.977372, -1.781572, -2.494186
-2.988057, -1.797021, -2.477972
-3.007957, -1.819251, -2.487772
-3.021544, -1.832481, -2.467432
-3.036244, -1.848089, -2.438910
-3.045986, -1.864612, -2.426006
-3.051560, -1.880743, -2.395619
-3.057490, -1.900601, -2.369485
-3.058297, -1.915305, -2.357599
-3.067718, -1.936110, -2.376425
-3.075891, -1.956396, -2.357561
-3.075542, -1.976637, -2.350770
-3.078952, -1.991833, -2.314623
-3.081083, -2.009275, -2.291172
-3.085297, -2.023289, -2.270982
-3.086446, -2.040288, -2.271776
-3.092840, -2.057833, -2.250916
-3.094912, -2.072188, -2.211016
-3.096095, -2.088485, -2.197267
-3.102100, -2.107521, -2.172717
-3.104581, -2.124488, -2.139543
-3.110859, -2.142967, -2.175576
-3.119351, -2.164051, -2.165612
-3.122569, -2.186479, -2.120138
-3.127450, -2.209126, -2.085841
-3.129595, -2.227405, -2.072825
-3.132399, -2.248596, -2.028631
-3.137323, -2.270734, -2.006500
-3.135069, -2.291577, -1.986165
-3.134338, -2.309454, -1.959254
-3.142644, -2.322502, -1.934488
-3.142406, -2.343894, -1.897447
-3.144032, -2.358358, -1.869953
-3.143307, -2.383093, -1.846940
-3.144095, -2.402187, -1.823926
-3.139728, -2.417856, -1.796372
-3.134647, -2.435518, -1.788005
-3.130154, -2.455585, -1.765819
-3.128960, -2.473339, -1.717650
-3.124964, -2.487682, -1.697230
-3.121729, -2.505973, -1.679073
-3.109163, -2.534546, -1.609744
-3.101793, -2.566974, -1.569925
-3.095179, -2.578923, -1.563488
-3.092870, -2.587454, -1.556860
-3.087104, -2.594429, -1.521426
-3.070611, -2.616700, -1.474242
-3.056054, -2.617017, -1.470270
-3.049032, -2.619800, -1.463868
-3.042333, -2.622042, -1.461600
-3.020575, -2.632914, -1.392560
-3.002955, -2.642927, -1.373614
-3.003121, -2.654250, -1.386147
-2.993001, -2.664814, -1.359922
-2.984642, -2.671965, -1.353748
-2.946818, -2.722295, -1.302892
-2.939677, -2.740680, -1.282210
-2.922024, -2.759163, -1.252082
-2.877011, -2.799593, -1.183539
-2.850183, -2.822905, -1.160598
-2.840103, -2.839586, -1.156403
-2.838819, -2.856479, -1.142619
-2.810753, -2.874137, -1.077031
-2.788603, -2.896034, -1.068096
-2.776846, -2.912987, -1.051884
-2.771484, -2.928156, -1.035916
-2.752336, -2.949622, -0.995877
-2.729838, -2.963512, -0.970020
-2.713059, -2.981177, -0.930569
-2.704218, -2.995219, -0.918503
-2.688206, -3.006090, -0.894841
-2.673636, -3.021130, -0.862521
-2.650750, -3.031738, -0.825436
-2.629776, -3.041299, -0.802020
-2.616284, -3.044725, -0.798947
-2.599246, -3.051858, -0.766974
-2.575544, -3.058714, -0.737190
-2.562068, -3.066302, -0.719166
-2.534587, -3.071568, -0.686170
-2.524382, -3.078743, -0.682036
-2.505697, -3.090886, -0.645254
-2.481115, -3.093461, -0.617755
-2.458563, -3.093505, -0.596823
-2.437328, -3.099495, -0.561224
-2.424496, -3.104137, -0.555795
-2.404205, -3.108694, -0.536013
-2.390755, -3.111230, -0.520296
-2.361900, -3.114119, -0.487838
-2.376304, -3.136830, -0.444971
-2.392808, -3.158526, -0.439329
-2.393389, -3.177360, -0.416581
-2.367264, -3.181873, -0.370733
-2.342515, -3.186881, -0.346452
-2.318585, -3.192843, -0.321298
-2.303146, -3.196111, -0.316787
-2.276756, -3.193306, -0.274840
-2.251955, -3.191823, -0.250337
-2.229126, -3.191446, -0.227529
-2.218293, -3.187964, -0.225855
-2.193281, -3.187255, -0.195029
-2.164261, -3.180174, -0.161874
-2.143110, -3.177221, -0.137906
-2.106813, -3.168504, -0.113922
-2.085172, -3.165416, -0.084183
-2.072260, -3.163558, -0.080779
-2.053479, -3.153433, -0.047708
-2.026879, -3.138957, -0.003153
-2.008359, -3.139085, 0.003774
-1.988083, -3.133766, 0.035110
-1.970494, -3.131790, 0.036741
-1.965214, -3.135669, 0.084451
-1.955503, -3.133291, 0.103507
-1.934679, -3.132235, 0.134272
-1.919598, -3.130860, 0.138940
-1.904722, -3.124894, 0.160300
-1.888004, -3.117298, 0.189991
-1.853216, -3.104016, 0.202933
-1.825147, -3.088765, 0.237784
-1.802215, -3.075554, 0.244793
-1.769318, -3.053516, 0.299396
-1.742400, -3.042851, 0.313978
-1.706802, -3.029373, 0.347538
-1.663983, -2.996760, 0.413217
-1.629877, -2.974514, 0.416082
-1.621894, -2.971426, 0.440265
-1.602171, -2.955996, 0.488116
-1.581177, -2.926369, 0.519416
-1.561515, -2.895098, 0.528339
-1.543424, -2.871909, 0.520894
-1.525086, -2.860913, 0.573889
-1.511845, -2.849249, 0.592467
-1.487470, -2.827076, 0.629333
-1.478376, -2.812627, 0.642857
-1.472481, -2.803165, 0.638272
-1.446401, -2.777532, 0.666354
-1.418603, -2.754467, 0.686695
-1.404183, -2.736721, 0.741014
-1.380865, -2.709483, 0.769264
-1.378866, -2.686255, 0.773327
-1.374424, -2.673005, 0.771226
-1.365210, -2.659389, 0.801495
-1.348364, -2.638722, 0.792986
-1.338150, -2.623963, 0.781356
-1.329692, -2.613917, 0.779230
-1.316639, -2.605598, 0.779141
-1.309685, -2.599485, 0.781212
-1.284983, -2.583905, 0.799256
-1.262251, -2.572314, 0.804762
-1.239211, -2.562852, 0.805009
-1.235325, -2.556273, 0.803557
-1.226395, -2.549766, 0.804933
-1.214969, -2.518994, 0.769510
-1.196811, -2.491633, 0.767558
-1.182070, -2.466679, 0.756403
-1.157765, -2.444235, 0.763420
-1.133633, -2.420458, 0.757322
-1.121053, -2.408923, 0.776803
-1.103901, -2.393401, 0.772117
-1.085275, -2.379918, 0.766523
-1.069314, -2.364898, 0.733105
-1.049669, -2.348658, 0.716431
-1.030834, -2.332411, 0.685751
-1.018215, -2.316009, 0.660918
-0.998205, -2.301961, 0.623633
-0.982500, -2.290412, 0.618350
-0.955485, -2.283812, 0.601924
-0.923479, -2.272313, 0.583363
-0.891517, -2.259908, 0.569163
-0.867033, -2.248524, 0.570975
-0.842931, -2.238009, 0.565107
-0.823614, -2.225874, 0.555701
-0.805609, -2.214254, 0.564749
-0.791846, -2.200880, 0.558260
-0.775100, -2.192619, 0.549954
-0.752087, -2.181632, 0.560719
-0.738518, -2.172087, 0.557263
-0.731352, -2.163796, 0.551578
-0.718503, -2.155404, 0.543560
-0.716000, -2.140880, 0.549299
-0.704612, -2.128462, 0.546594
-0.694926, -2.113565, 0.543499
-0.677271, -2.102390, 0.540682
-0.669411, -2.090584, 0.535381
-0.666678, -2.081132, 0.528133
-0.650704, -2.070575, 0.524446
-0.627042, -2.061856, 0.522930
-0.613736, -2.047070, 0.510338
-0.600003, -2.033757, 0.502222
-0.589960, -2.025833, 0.500027
-0.579905, -2.016401, 0.492680
-0.559919, -2.004132, 0.479851
-0.540931, -1.993959, 0.480758
-0.514213, -1.984796, 0.463857
-0.497874, -1.977220, 0.457314
-0.489652, -1.969944, 0.442139
-0.477620, -1.965987, 0.451779
-0.465109, -1.961428, 0.447314
-0.445841, -1.953669, 0.405043
-0.431772, -1.949073, 0.397835
-0.419911, -1.948473, 0.392115
-0.404525, -1.946445, 0.376675
-0.392785, -1.947684, 0.372040
-0.385801, -1.950974, 0.356613
-0.378429, -1.951480, 0.353596
-0.355441, -1.948792, 0.322245
-0.335915, -1.946628, 0.301708
-0.314414, -1.942257, 0.286431
-0.298059, -1.939716, 0.283704
-0.275283, -1.941301, 0.288558
-0.263990, -1.943631, 0.290412
-0.250103, -1.939285, 0.260388
-0.226259, -1.936736, 0.246516
-0.209292, -1.940682, 0.239629
-0.190206, -1.938438, 0.238618
-0.171572, -1.935503, 0.221124
-0.152204, -1.937844, 0.208869
-0.136856, -1.944579, 0.225735
-0.123256, -1.947302, 0.230472
-0.116598, -1.948717, 0.232288
-0.101252, -1.948043, 0.229273
-0.083536, -1.949289, 0.233993
-0.062994, -1.948836, 0.229046
-0.037925, -1.948501, 0.240779
-0.017068, -1.946534, 0.240967
0.004839, -1.941935, 0.223783
0.023924, -1.941571, 0.226282
0.048535, -1.940161, 0.220111
0.067766, -1.937987, 0.223962
0.083600, -1.935075, 0.220990
0.097421, -1.933844, 0.233631
0.116601, -1.930362, 0.231087
0.136776, -1.930000, 0.228045
0.157987, -1.925726, 0.223159
0.170873, -1.922593, 0.222125
0.194730, -1.924321, 0.205215
0.213182, -1.924587, 0.209952
0.230842, -1.915999, 0.232854
0.249213, -1.908787, 0.226542
0.268660, -1.904745, 0.220758
0.288069, -1.896503, 0.208336
0.307729, -1.894775, 0.206153
0.329241, -1.891582, 0.200943
0.355165, -1.884134, 0.207784
0.384516, -1.876448, 0.196344
0.406664, -1.870306, 0.197805
0.429092, -1.865397, 0.189187
0.449676, -1.866884, 0.187058
0.492634, -1.859830, 0.186123
0.526389, -1.851676, 0.169315
0.553075, -1.845850, 0.164865
0.567825, -1.844810, 0.163278
0.600985, -1.838220, 0.167379
0.639519, -1.833971, 0.146255
0.669962, -1.832481, 0.129775
0.695006, -1.832810, 0.122044
0.707482, -1.831070, 0.119046
0.722999, -1.826541, 0.119196
0.750295, -1.826821, 0.126844
0.769343, -1.828047, 0.118673
0.777837, -1.823808, 0.123558
0.784409, -1.823829, 0.127285
0.798745, -1.820000, 0.123238
0.820946, -1.818746, 0.128028
0.832373, -1.810992, 0.120481
0.835958, -1.808374, 0.132014
0.859965, -1.809471, 0.119981
0.888103, -1.808753, 0.100267
0.921536, -1.808067, 0.068297
0.945583, -1.810297, 0.055668
0.951922, -1.808223, 0.061306
0.973093, -1.807841, 0.056243
0.996327, -1.808018, 0.045758
1.016617, -1.807581, 0.033782
1.030478, -1.809836, 0.027936
1.047322, -1.812248, -0.003750
1.067324, -1.818534, -0.011907
1.086506, -1.819135, -0.028153
1.117830, -1.817793, 0.016527
1.136028, -1.816129, 0.014025
1.160555, -1.819067, -0.009479
1.197789, -1.830284, -0.109093
1.213424, -1.835332, -0.096374
1.244235, -1.846082, -0.167439
1.274088, -1.856256, -0.175963
1.292804, -1.853616, -0.153567
1.309462, -1.859692, -0.142288
1.329558, -1.863835, -0.154405
1.350552, -1.871893, -0.179931
1.368519, -1.878236, -0.188694
1.410338, -1.895067, -0.282523
1.425810, -1.902242, -0.267519
1.450489, -1.915243, -0.302738
1.467977, -1.922362, -0.313197
1.478284, -1.932671, -0.345234
1.491290, -1.943463, -0.369722
1.503641, -1.959242, -0.398674
1.516204, -1.977135, -0.439483
1.527633, -1.990218, -0.448945
1.536222, -2.003847, -0.462905
1.540564, -2.019234, -0.496106
1.546092, -2.035587, -0.516632
1.552417, -2.049702, -0.540014
1.557965, -2.061351, -0.545239
1.567225, -2.074606, -0.569873
1.574881, -2.091076, -0.584462
1.578916, -2.102005, -0.612398
1.586934, -2.119324, -0.627878
1.592660, -2.132939, -0.630780
1.605110, -2.149209, -0.664678
1.626591, -2.161016, -0.712224
1.631712, -2.188148, -0.657677
1.640665, -2.223725, -0.679022
1.642266, -2.256831, -0.672177
1.660670, -2.274223, -0.728098
1.677643, -2.296534, -0.755315
1.705553, -2.299610, -0.811110
1.717224, -2.317647, -0.797329
1.723296, -2.325691, -0.800660
1.767644, -2.362132, -0.888915
1.788571, -2.381280, -0.900290
1.798971, -2.392044, -0.902010
1.781978, -2.414591, -0.833662
1.770064, -2.434748, -0.817351
1.780734, -2.459588, -0.859390
1.798240, -2.485415, -0.880969
1.814032, -2.511659, -0.850399
1.824011, -2.529488, -0.869591
1.828323, -2.546155, -0.863911
1.833977, -2.562643, -0.853178
1.850718, -2.579465, -0.869091
1.867119, -2.589181, -0.848435
1.894202, -2.603608, -0.846784
1.906940, -2.615818, -0.840715
1.920805, -2.635657, -0.860618
1.963989, -2.670373, -0.928700
1.997816, -2.705290, -0.893203
2.015036, -2.731677, -0.869638
2.031636, -2.749989, -0.850239
2.043313, -2.774973, -0.821612
2.057138, -2.791781, -0.800127
2.089580, -2.816047, -0.811851
2.116981, -2.844508, -0.770326
2.132858, -2.863614, -0.747800
2.154254, -2.875690, -0.719388
2.169547, -2.883372, -0.698420
2.196630, -2.893924, -0.669308
2.224023, -2.901934, -0.633855
2.238696, -2.906395, -0.620862
2.259898, -2.909221, -0.596171
2.282950, -2.911977, -0.574998
2.308121, -2.916665, -0.545685
2.327960, -2.923146, -0.520318
2.344350, -2.929921, -0.502283
2.358716, -2.930131, -0.484335
2.383177, -2.931118, -0.457421
2.404202, -2.931568, -0.438321
2.422414, -2.932096, -0.418164
2.438073, -2.931709, -0.402052
2.453290, -2.932964, -0.384910
2.487182, -2.936106, -0.397911
2.514209, -2.941461, -0.368437
2.534182, -2.939515, -0.343195
2.549010, -2.943620, -0.327845
2.565726, -2.941426, -0.305485
2.591431, -2.941916, -0.286287
2.611315, -2.944256, -0.252151
2.642288, -2.943898, -0.262471
2.661466, -2.941433, -0.242603
2.680712, -2.937488, -0.224270
2.704963, -2.936236, -0.194464
2.726074, -2.931388, -0.167901
2.742737, -2.927560, -0.152181
2.756292, -2.925261, -0.135823
2.768924, -2.923392, -0.113818
2.797729, -2.913231, -0.090622
2.821413, -2.907064, -0.061226
2.843812, -2.898106, -0.029675
2.859852, -2.889378, -0.011954
2.885528, -2.891923, -0.015566
2.909999, -2.897268, 0.005713
2.924870, -2.891554, 0.018964
2.944417, -2.884082, 0.044940
2.956424, -2.880219, 0.057225
2.975520, -2.875188, 0.072863
2.992579, -2.856425, 0.141889
3.002602, -2.832221, 0.142083
3.015165, -2.811545, 0.155343
3.029009, -2.791391, 0.173653
3.050827, -2.779463, 0.230703
3.067615, -2.764962, 0.214201
3.083483, -2.742895, 0.251036
3.102310, -2.719093, 0.284334
3.123700, -2.694360, 0.309421
3.144032, -2.671817, 0.337671
3.164766, -2.655547, 0.357547
3.171614, -2.637586, 0.410541
3.185319, -2.616589, 0.439483
3.196396, -2.594533, 0.454092
3.208799, -2.580070, 0.478186
3.229631, -2.563969, 0.504978
3.248331, -2.543551, 0.532724
3.265238, -2.525182, 0.553644
3.277753, -2.506130, 0.568813
3.292902, -2.479833, 0.595920
3.298157, -2.464906, 0.651036
3.302955, -2.444704, 0.673822
3.311366, -2.419701, 0.700087
3.314941, -2.399217, 0.712389
3.337699, -2.384711, 0.749471
3.362264, -2.364758, 0.777879
3.385980, -2.346017, 0.802805
3.406989, -2.324637, 0.832981
3.419818, -2.307070, 0.844170
3.429987, -2.302789, 0.900632
3.436648, -2.296099, 0.915202
3.442055, -2.287031, 0.930259
3.445916, -2.274344, 0.941963
3.448221, -2.263999, 0.949263
3.439425, -2.252183, 0.985341
3.433069, -2.234647, 1.006222
3.439268, -2.217487, 1.029351
3.447867, -2.200646, 1.048604
3.456585, -2.189124, 1.056942
3.447295, -2.177584, 1.088849
3.441534, -2.162240, 1.109923
3.441532, -2.139106, 1.132564
3.442726, -2.127540, 1.139384
3.430727, -2.114796, 1.170112
3.426093, -2.098582, 1.196200
3.440376, -2.073867, 1.203145
3.446556, -2.044676, 1.230716
3.450619, -2.018719, 1.262820
3.457526, -1.991597, 1.278302
3.462022, -1.971912, 1.295199
3.444746, -1.948055, 1.343728
3.423212, -1.928566, 1.388753
3.407322, -1.906669, 1.410489
3.401286, -1.889268, 1.420368
3.403152, -1.860487, 1.412602
3.429162, -1.843661, 1.451226
3.445149, -1.816680, 1.484846
3.451247, -1.788428, 1.498872
3.427238, -1.781049, 1.522307
3.405838, -1.770210, 1.542012
3.407100, -1.742741, 1.585117
3.404463, -1.716026, 1.607974
3.404673, -1.694456, 1.617238
3.404778, -1.679594, 1.635150
3.386678, -1.661073, 1.695679
3.375126, -1.645616, 1.709500
3.362560, -1.629569, 1.723656
3.356656, -1.622344, 1.727636
3.352926, -1.610856, 1.739366
3.338939, -1.599689, 1.792656
3.323161, -1.585354, 1.812586
3.308828, -1.571820, 1.823443
3.302313, -1.560411, 1.827923
3.288771, -1.535064, 1.877574
3.273587, -1.509979, 1.895298
3.255084, -1.504191, 1.919556
3.233944, -1.481126, 1.971204
3.226910, -1.462251, 1.986157
3.215256, -1.443957, 1.997219
3.204206, -1.427564, 2.019227
3.178199, -1.411038, 2.079056
3.161569, -1.399827, 2.079495
3.139249, -1.382828, 2.117519
3.126049, -1.365332, 2.129686
3.096806, -1.347287, 2.146031
3.080149, -1.333658, 2.184022
3.052596, -1.319448, 2.207316
3.029966, -1.300415, 2.214323
3.006470, -1.283055, 2.229540
2.987918, -1.269320, 2.253732
2.986346, -1.253101, 2.278964
2.954762, -1.236391, 2.276448
2.937818, -1.218507, 2.284693
2.925774, -1.203557, 2.290346
2.912050, -1.188392, 2.294993
2.934601, -1.173196, 2.312452
2.947591, -1.161751, 2.294060
2.950784, -1.152660, 2.295227
2.920784, -1.142797, 2.297799
2.900954, -1.129944, 2.288386
2.884379, -1.116658, 2.293278
2.845048, -1.098579, 2.269505
2.815468, -1.084891, 2.271567
2.791167, -1.069410, 2.270234
2.769393, -1.057287, 2.263767
2.750072, -1.038826, 2.264089
2.731778, -1.019051, 2.258939
2.714193, -1.003439, 2.264164
2.697285, -0.984747, 2.266116
2.684716, -0.972292, 2.270146
2.675342, -0.954659, 2.267393
2.664322, -0.939568, 2.271917
2.656782, -0.923333, 2.278969
2.653329, -0.910387, 2.247319
2.641579, -0.899189, 2.266994
2.633668, -0.885852, 2.284885
2.627916, -0.870537, 2.267418
2.605067, -0.846851, 2.289590
2.591853, -0.831024, 2.296188
2.573048, -0.807441, 2.321834
2.549272, -0.799015, 2.384796
2.528622, -0.781250, 2.402883
2.510226, -0.767881, 2.406607
2.488535, -0.764201, 2.476644
2.461785, -0.749061, 2.487085
2.439309, -0.731610, 2.509091
2.413267, -0.728697, 2.556316
2.393519, -0.726082, 2.558477
2.361443, -0.709916, 2.594560
2.364414, -0.701211, 2.699508
2.355218, -0.697777, 2.727613
2.315705, -0.694376, 2.664884
2.284855, -0.690936, 2.661158
2.259801, -0.693174, 2.686500
2.235001, -0.694815, 2.682783
2.219213, -0.689310, 2.648408
2.197894, -0.681765, 2.649432
2.188906, -0.679691, 2.648554
2.173173, -0.681614, 2.660565
2.160794, -0.684286, 2.654954
2.148771, -0.678102, 2.638140
2.124900, -0.648031, 2.620021
2.104930, -0.622113, 2.632445
2.088008, -0.604792, 2.645810
2.075556, -0.610228, 2.676283
2.061705, -0.611943, 2.669777
2.045751, -0.616012, 2.639284
2.030375, -0.617333, 2.635991
2.010597, -0.615761, 2.642559
1.999061, -0.615548, 2.636751
1.984581, -0.611461, 2.652072
1.976792, -0.610704, 2.622031
1.963255, -0.603441, 2.625506
1.954330, -0.601873, 2.611890
1.939509, -0.596635, 2.600746
1.928605, -0.595880, 2.591280
1.912101, -0.572836, 2.587963
1.894480, -0.550154, 2.603928
1.871831, -0.530929, 2.618410
1.851013, -0.512830, 2.644883
1.818428, -0.494155, 2.672977
1.794980, -0.492685, 2.700173
1.778754, -0.491237, 2.702153
1.757009, -0.464479, 2.721025
1.715709, -0.441231, 2.756443
1.674616, -0.429344, 2.806682
1.641752, -0.416606, 2.816946
1.595407, -0.394247, 2.817500
1.560967, -0.379704, 2.827342
1.534778, -0.371421, 2.830378
1.511544, -0.367883, 2.833860
1.496309, -0.368563, 2.827046
1.485612, -0.368364, 2.831318
1.474638, -0.366950, 2.819699
1.459310, -0.365515, 2.816847
1.452615, -0.366536, 2.806914
1.452736, -0.371774, 2.807060
1.450872, -0.376107, 2.797474
1.440324, -0.383170, 2.775046
1.426333, -0.388331, 2.754801
1.414260, -0.391528, 2.730554
1.406342, -0.394789, 2.728051
1.394009, -0.388637, 2.683265
1.380676, -0.383738, 2.656300
1.373381, -0.377493, 2.605056
1.367696, -0.363428, 2.554671
1.347158, -0.336259, 2.535308
1.322974, -0.313124, 2.545897
1.301685, -0.293399, 2.513454
1.260547, -0.256468, 2.494898
1.243198, -0.229203, 2.454079
1.218754, -0.203108, 2.468020
1.188384, -0.182882, 2.460618
1.175712, -0.165929, 2.437714
1.146163, -0.137342, 2.465841
1.105513, -0.111704, 2.460101
1.078487, -0.089271, 2.476962
1.058270, -0.063012, 2.488182
1.026293, -0.041208, 2.498795
0.990573, -0.020769, 2.535200
0.970084, -0.014383, 2.545941
0.956117, -0.010053, 2.549775
0.937849, 0.006176, 2.590598
0.913940, 0.018671, 2.629962
0.882311, 0.024560, 2.663470
0.864603, 0.030257, 2.698431
0.840954, 0.024731, 2.711612
0.835589, 0.022318, 2.711605
0.830192, 0.023125, 2.732024
0.794286, 0.029953, 2.797440
0.790672, 0.024522, 2.803788
0.782611, 0.021337, 2.806271
0.749674, 0.027792, 2.859494
0.718948, 0.023204, 2.875568
